ID Year,Year,ID State,State,ID Workforce Status,Workforce Status,ID Detailed Occupation,Detailed Occupation,Average Wage,Average Wage Appx MOE,Latitude,Longitude
2018,2018,04000US41,Oregon,True,True,352010,Cooks,17742.069399680713,1550.6192441162432,44.572021,-122.070938
2018,2018,04000US42,Pennsylvania,True,True,352010,Cooks,17371.157258551917,1734.9939471662,40.590752,-77.209755
2018,2018,04000US44,Rhode Island,True,True,352010,Cooks,20785.057524464428,4011.310457242913,41.680893,-71.51178
2018,2018,04000US45,South Carolina,True,True,352010,Cooks,16664.374698045074,1811.4096970333649,33.856892,-80.945007
2018,2018,04000US46,South Dakota,True,True,352010,Cooks,15684.84807851811,3327.256786419914,44.299782,-99.438828
2018,2018,04000US47,Tennessee,True,True,352010,Cooks,16057.086199128998,1647.0514760698231,35.747845,-86.692345
2018,2018,04000US48,Texas,True,True,352010,Cooks,17296.04800200369,793.0766719105521,31.054487,-97.563461
2018,2018,04000US49,Utah,True,True,352010,Cooks,14940.391819448912,2303.329508124186,40.150032,-111.862434
2018,2018,04000US50,Vermont,True,True,352010,Cooks,20326.403768506058,5077.390901113275,44.045876,-72.710686
2018,2018,04000US51,Virginia,True,True,352010,Cooks,18493.1594243545,1996.4738505864489,37.769337,-78.169968
2018,2018,04000US53,Washington,True,True,352010,Cooks,20625.622635401705,2115.625092613667,47.400902,-121.490494
2018,2018,04000US54,West Virginia,True,True,352010,Cooks,15495.62596911851,2053.19771899871,38.491226,-80.954454
2018,2018,04000US55,Wisconsin,True,True,352010,Cooks,16325.15299222484,1553.6142822828172,44.268543,-89.616508
2018,2018,04000US56,Wyoming,True,True,352010,Cooks,18284.004625735917,4334.121035071375,42.755966,-107.30249
2018,2018,04000US72,Puerto Rico,True,True,352010,Cooks,12552.430625125226,2631.6808370802632,,
2017,2017,04000US01,Alabama,True,True,352010,Cooks,13922.347692486086,1526.917275646187,32.806671,-86.79113
2017,2017,04000US02,Alaska,True,True,352010,Cooks,20432.75194300518,6436.985356164867,61.370716,-152.404419
2017,2017,04000US04,Arizona,True,True,352010,Cooks,17079.15904093812,1848.8041569226696,33.729759,-111.431221
2017,2017,04000US05,Arkansas,True,True,352010,Cooks,14121.05789796634,1765.7074104629187,34.969704,-92.373123
2017,2017,04000US06,California,True,True,352010,Cooks,20476.91091934625,894.0594445698271,36.116203,-119.681564
2017,2017,04000US08,Colorado,True,True,352010,Cooks,18472.732118840933,2684.4502919975307,39.059811,-105.311104
2017,2017,04000US09,Connecticut,True,True,352010,Cooks,23505.681377430683,4477.696159826388,41.597782,-72.755371
2017,2017,04000US10,Delaware,True,True,352010,Cooks,17013.85782967033,3815.88715220686,39.318523,-75.507141
2017,2017,04000US11,District of Columbia,True,True,352010,Cooks,24196.193394077447,16391.14582926949,,
2017,2017,04000US12,Florida,True,True,352010,Cooks,18655.695089355904,1242.6345999968378,27.766279,-81.686783
2017,2017,04000US13,Georgia,True,True,352010,Cooks,15262.709373392066,1247.6993880997916,33.040619,-83.643074
2017,2017,04000US15,Hawaii,True,True,352010,Cooks,25683.46857099213,3723.2564577585,21.094318,-157.498337
2017,2017,04000US16,Idaho,True,True,352010,Cooks,14201.103427384456,4056.8509650322326,44.240459,-114.478828
2017,2017,04000US17,Illinois,True,True,352010,Cooks,18355.777808245184,1554.9712784714768,40.349457,-88.986137
2017,2017,04000US18,Indiana,True,True,352010,Cooks,14558.72003487146,2399.7650968607804,39.849426,-86.258278
2017,2017,04000US19,Iowa,True,True,352010,Cooks,15913.979484523765,2788.953693261332,42.011539,-93.210526
2017,2017,04000US20,Kansas,True,True,352010,Cooks,15651.250783437095,2112.230367969393,38.5266,-96.726486
2017,2017,04000US21,Kentucky,True,True,352010,Cooks,14244.663944307154,2126.421782020698,37.66814,-84.670067
2017,2017,04000US22,Louisiana,True,True,352010,Cooks,15994.823393167342,1969.0180682643409,31.169546,-91.867805
2017,2017,04000US23,Maine,True,True,352010,Cooks,15951.891030030323,2574.6021196821785,44.693947,-69.381927
2017,2017,04000US24,Maryland,True,True,352010,Cooks,19333.998788186225,2395.383904235437,39.063946,-76.802101
2017,2017,04000US25,Massachusetts,True,True,352010,Cooks,22171.59623519932,2619.168751636993,42.230171,-71.530106
2017,2017,04000US26,Michigan,True,True,352010,Cooks,14578.963333572608,1311.318510597448,43.326618,-84.536095
2017,2017,04000US27,Minnesota,True,True,352010,Cooks,16468.46058784235,2183.8118529347826,45.694454,-93.900192
2017,2017,04000US28,Mississippi,True,True,352010,Cooks,13764.560402062238,1994.023338070952,32.741646,-89.678696
2017,2017,04000US29,Missouri,True,True,352010,Cooks,14790.539463586056,1585.2775093818923,38.456085,-92.288368
2017,2017,04000US30,Montana,True,True,352010,Cooks,15543.469823160296,2920.215689445165,46.921925,-110.454353
2017,2017,04000US31,Nebraska,True,True,352010,Cooks,13561.909335790742,1966.1631157863492,41.12537,-98.268082
2017,2017,04000US32,Nevada,True,True,352010,Cooks,24207.62127362679,2587.3782966713607,38.313515,-117.055374
2017,2017,04000US33,New Hampshire,True,True,352010,Cooks,17421.938317324384,4103.2832624717485,43.452492,-71.563896
2017,2017,04000US34,New Jersey,True,True,352010,Cooks,21320.8316039395,1707.0550607612251,40.298904,-74.521011
2017,2017,04000US35,New Mexico,True,True,352010,Cooks,16119.862810630157,2202.6557899009003,34.840515,-106.248482
2017,2017,04000US36,New York,True,True,352010,Cooks,21280.113726363725,1312.616428093748,42.165726,-74.948051
2017,2017,04000US37,North Carolina,True,True,352010,Cooks,16090.728595821884,1810.9973142903452,35.630066,-79.806419
2017,2017,04000US38,North Dakota,True,True,352010,Cooks,18327.337073398783,3418.1699185112566,47.528912,-99.784012
2017,2017,04000US39,Ohio,True,True,352010,Cooks,14579.0892575649,1256.194841151805,40.388783,-82.764915
2017,2017,04000US40,Oklahoma,True,True,352010,Cooks,16119.877254324623,3230.987054905526,35.565342,-96.928917
2017,2017,04000US41,Oregon,True,True,352010,Cooks,17660.394678138942,2426.421764390522,44.572021,-122.070938
2017,2017,04000US42,Pennsylvania,True,True,352010,Cooks,16678.604498093122,1491.9432106950285,40.590752,-77.209755
2017,2017,04000US44,Rhode Island,True,True,352010,Cooks,19478.92673992674,3860.551977740884,41.680893,-71.51178
2017,2017,04000US45,South Carolina,True,True,352010,Cooks,15791.123873097196,1515.2767762295225,33.856892,-80.945007
2017,2017,04000US46,South Dakota,True,True,352010,Cooks,15572.530426247897,3234.511193490809,44.299782,-99.438828
2017,2017,04000US47,Tennessee,True,True,352010,Cooks,15291.530696530792,1592.6305110038645,35.747845,-86.692345
2017,2017,04000US48,Texas,True,True,352010,Cooks,16568.250876509544,779.3543488861225,31.054487,-97.563461
2017,2017,04000US49,Utah,True,True,352010,Cooks,14494.439381698712,2269.0651483898764,40.150032,-111.862434
2017,2017,04000US50,Vermont,True,True,352010,Cooks,21262.54720236628,5106.793000121386,44.045876,-72.710686
2017,2017,04000US51,Virginia,True,True,352010,Cooks,18295.253441551948,1880.6789017617164,37.769337,-78.169968
2017,2017,04000US53,Washington,True,True,352010,Cooks,19650.80820664268,1816.9845609595436,47.400902,-121.490494
2017,2017,04000US54,West Virginia,True,True,352010,Cooks,14708.50807787904,1968.4851934284868,38.491226,-80.954454
2017,2017,04000US55,Wisconsin,True,True,352010,Cooks,15512.689774348912,1431.2642629579343,44.268543,-89.616508
2017,2017,04000US56,Wyoming,True,True,352010,Cooks,17292.87805856398,4199.697315875724,42.755966,-107.30249
2017,2017,04000US72,Puerto Rico,True,True,352010,Cooks,12651.679906423233,2735.1501695647958,,
2016,2016,04000US01,Alabama,True,True,352010,Cooks,13482.17483769868,1358.0094315400931,32.806671,-86.79113
2016,2016,04000US02,Alaska,True,True,352010,Cooks,17947.006067723625,4943.38556780362,61.370716,-152.404419
2016,2016,04000US04,Arizona,True,True,352010,Cooks,16789.8941553032,2019.03717575759,33.729759,-111.431221
2016,2016,04000US05,Arkansas,True,True,352010,Cooks,13821.026033421284,1707.9044347985391,34.969704,-92.373123
2016,2016,04000US06,California,True,True,352010,Cooks,19647.512914766696,881.753894908309,36.116203,-119.681564
2016,2016,04000US08,Colorado,True,True,352010,Cooks,17356.534167038855,2037.1698684497228,39.059811,-105.311104
2016,2016,04000US09,Connecticut,True,True,352010,Cooks,22619.892141756547,4451.138232454611,41.597782,-72.755371
2016,2016,04000US10,Delaware,True,True,352010,Cooks,15898.518957345972,3720.543056505367,39.318523,-75.507141
2016,2016,04000US11,District of Columbia,True,True,352010,Cooks,22861.411594846733,16044.223888141314,,
2016,2016,04000US12,Florida,True,True,352010,Cooks,18171.836307576614,1297.9062359312504,27.766279,-81.686783
2016,2016,04000US13,Georgia,True,True,352010,Cooks,14931.2710861433,1368.260980982772,33.040619,-83.643074
2016,2016,04000US15,Hawaii,True,True,352010,Cooks,25279.37151651277,4195.997663645054,21.094318,-157.498337
2016,2016,04000US16,Idaho,True,True,352010,Cooks,13231.501270110077,2491.757323394026,44.240459,-114.478828
2016,2016,04000US17,Illinois,True,True,352010,Cooks,17455.54187931235,1229.8039048903431,40.349457,-88.986137
2016,2016,04000US18,Indiana,True,True,352010,Cooks,14552.848109797194,2542.7840351911336,39.849426,-86.258278
2016,2016,04000US19,Iowa,True,True,352010,Cooks,15204.35214777312,2554.9833764360496,42.011539,-93.210526
2016,2016,04000US20,Kansas,True,True,352010,Cooks,14612.91988404823,1985.1227319054367,38.5266,-96.726486
2016,2016,04000US21,Kentucky,True,True,352010,Cooks,13381.746082078176,1678.179929031974,37.66814,-84.670067
2016,2016,04000US22,Louisiana,True,True,352010,Cooks,15370.24155921592,1797.3906620419027,31.169546,-91.867805
2016,2016,04000US23,Maine,True,True,352010,Cooks,15061.032309533306,2627.704200321778,44.693947,-69.381927
2016,2016,04000US24,Maryland,True,True,352010,Cooks,18507.209129450028,2134.709057728414,39.063946,-76.802101
2016,2016,04000US25,Massachusetts,True,True,352010,Cooks,21324.123796237964,2578.151636374816,42.230171,-71.530106
2016,2016,04000US26,Michigan,True,True,352010,Cooks,13885.703665958952,1281.460036028638,43.326618,-84.536095
2016,2016,04000US27,Minnesota,True,True,352010,Cooks,16390.95918616878,2321.784027186779,45.694454,-93.900192
2016,2016,04000US28,Mississippi,True,True,352010,Cooks,13572.160324877615,2047.02052648705,32.741646,-89.678696
2016,2016,04000US29,Missouri,True,True,352010,Cooks,13975.24348056934,1499.210880093765,38.456085,-92.288368
2016,2016,04000US30,Montana,True,True,352010,Cooks,15538.71479521399,2884.012839915184,46.921925,-110.454353
2016,2016,04000US31,Nebraska,True,True,352010,Cooks,13240.152631229676,1910.942067579728,41.12537,-98.268082
2016,2016,04000US32,Nevada,True,True,352010,Cooks,23627.7719844358,2617.679811699136,38.313515,-117.055374
2016,2016,04000US33,New Hampshire,True,True,352010,Cooks,16939.246693566463,3075.128893453916,43.452492,-71.563896
2016,2016,04000US34,New Jersey,True,True,352010,Cooks,20901.742218586965,1678.268057794014,40.298904,-74.521011
2016,2016,04000US35,New Mexico,True,True,352010,Cooks,15837.5921343794,2062.7360281219576,34.840515,-106.248482
2016,2016,04000US36,New York,True,True,352010,Cooks,20636.6764244902,1338.10938283166,42.165726,-74.948051
2016,2016,04000US37,North Carolina,True,True,352010,Cooks,15265.581604912715,1713.829757614693,35.630066,-79.806419
2016,2016,04000US38,North Dakota,True,True,352010,Cooks,18272.40723905724,3803.2108339862702,47.528912,-99.784012
2016,2016,04000US39,Ohio,True,True,352010,Cooks,14373.188681541133,1311.7643560038457,40.388783,-82.764915
2016,2016,04000US40,Oklahoma,True,True,352010,Cooks,15842.420503585954,3244.0243275948665,35.565342,-96.928917
2016,2016,04000US41,Oregon,True,True,352010,Cooks,17056.15891521197,2251.9623996832884,44.572021,-122.070938
2016,2016,04000US42,Pennsylvania,True,True,352010,Cooks,16094.412283401192,1281.319544953624,40.590752,-77.209755
2016,2016,04000US44,Rhode Island,True,True,352010,Cooks,18321.024842218343,3709.309270476577,41.680893,-71.51178
2016,2016,04000US45,South Carolina,True,True,352010,Cooks,15029.593818255702,1437.744627852792,33.856892,-80.945007
2016,2016,04000US46,South Dakota,True,True,352010,Cooks,14193.287556592126,3022.9819335082693,44.299782,-99.438828
2016,2016,04000US47,Tennessee,True,True,352010,Cooks,14645.903602434886,1538.5254249953723,35.747845,-86.692345
2016,2016,04000US48,Texas,True,True,352010,Cooks,15925.924507679172,698.6170582691309,31.054487,-97.563461
2016,2016,04000US49,Utah,True,True,352010,Cooks,14188.897954731388,2255.254480808042,40.150032,-111.862434
2016,2016,04000US50,Vermont,True,True,352010,Cooks,19510.94707800351,4870.086369914075,44.045876,-72.710686
2016,2016,04000US51,Virginia,True,True,352010,Cooks,17328.746435465844,1491.689580033797,37.769337,-78.169968
2016,2016,04000US53,Washington,True,True,352010,Cooks,19015.327788353377,1837.4689437659756,47.400902,-121.490494
2016,2016,04000US54,West Virginia,True,True,352010,Cooks,14180.342880247996,1964.7049188492797,38.491226,-80.954454
2016,2016,04000US55,Wisconsin,True,True,352010,Cooks,14744.085419601071,1376.0189734063606,44.268543,-89.616508
2016,2016,04000US56,Wyoming,True,True,352010,Cooks,15717.73225381284,3754.0241336225386,42.755966,-107.30249
2016,2016,04000US72,Puerto Rico,True,True,352010,Cooks,12249.446651730146,1838.443904481516,,
2015,2015,04000US01,Alabama,True,True,352010,Cooks,13653.257646959508,1363.8499955486593,32.806671,-86.79113
2015,2015,04000US02,Alaska,True,True,352010,Cooks,17806.29964953271,4842.184800422299,61.370716,-152.404419
2015,2015,04000US04,Arizona,True,True,352010,Cooks,16289.633379236817,1760.3030021031343,33.729759,-111.431221
2015,2015,04000US05,Arkansas,True,True,352010,Cooks,13572.485944855414,1532.2421743603325,34.969704,-92.373123
2015,2015,04000US06,California,True,True,352010,Cooks,19070.16486369371,761.2746478718935,36.116203,-119.681564
2015,2015,04000US08,Colorado,True,True,352010,Cooks,16559.952916881775,1451.303015598388,39.059811,-105.311104
2015,2015,04000US09,Connecticut,True,True,352010,Cooks,22196.61632711213,4049.825321340538,41.597782,-72.755371
2015,2015,04000US10,Delaware,True,True,352010,Cooks,15813.827910958904,3609.598835748886,39.318523,-75.507141
2015,2015,04000US11,District of Columbia,True,True,352010,Cooks,21727.315180722893,16667.24342112804,,
2015,2015,04000US12,Florida,True,True,352010,Cooks,17522.416869145312,1121.201673927519,27.766279,-81.686783
2015,2015,04000US13,Georgia,True,True,352010,Cooks,14849.358821541997,1256.310900152068,33.040619,-83.643074
2015,2015,04000US15,Hawaii,True,True,352010,Cooks,24899.902826423397,4107.6097797850425,21.094318,-157.498337
2015,2015,04000US16,Idaho,True,True,352010,Cooks,12695.312781824488,2276.7963138948,44.240459,-114.478828
2015,2015,04000US17,Illinois,True,True,352010,Cooks,16961.31832981773,1240.5360660707531,40.349457,-88.986137
2015,2015,04000US18,Indiana,True,True,352010,Cooks,14179.130013831258,2245.2135323631933,39.849426,-86.258278
2015,2015,04000US19,Iowa,True,True,352010,Cooks,14206.404652111814,2533.7245166669686,42.011539,-93.210526
2015,2015,04000US20,Kansas,True,True,352010,Cooks,13964.868080143293,1819.772808055813,38.5266,-96.726486
2015,2015,04000US21,Kentucky,True,True,352010,Cooks,12993.145885174636,1605.2620819823558,37.66814,-84.670067
2015,2015,04000US22,Louisiana,True,True,352010,Cooks,15202.21341670302,1739.5366723648845,31.169546,-91.867805
2015,2015,04000US23,Maine,True,True,352010,Cooks,15246.339555125724,2582.7207639480603,44.693947,-69.381927
2015,2015,04000US24,Maryland,True,True,352010,Cooks,17776.39595392621,1813.5229379560883,39.063946,-76.802101
2015,2015,04000US25,Massachusetts,True,True,352010,Cooks,20512.4836149993,2650.624618838425,42.230171,-71.530106
2015,2015,04000US26,Michigan,True,True,352010,Cooks,13526.36843479396,1129.5960401830482,43.326618,-84.536095
2015,2015,04000US27,Minnesota,True,True,352010,Cooks,15809.83098929583,2201.4650149534214,45.694454,-93.900192
2015,2015,04000US28,Mississippi,True,True,352010,Cooks,13385.515106317884,1693.6985829678158,32.741646,-89.678696
2015,2015,04000US29,Missouri,True,True,352010,Cooks,13455.474173299415,1463.036795511956,38.456085,-92.288368
2015,2015,04000US30,Montana,True,True,352010,Cooks,14993.909332102896,3011.092200043509,46.921925,-110.454353
2015,2015,04000US31,Nebraska,True,True,352010,Cooks,13098.05878709038,1888.8698254778728,41.12537,-98.268082
2015,2015,04000US32,Nevada,True,True,352010,Cooks,23125.09360495101,1950.6821831917512,38.313515,-117.055374
2015,2015,04000US33,New Hampshire,True,True,352010,Cooks,17411.114077397644,3029.5527695704413,43.452492,-71.563896
2015,2015,04000US34,New Jersey,True,True,352010,Cooks,20753.91506725444,1683.8574702004837,40.298904,-74.521011
2015,2015,04000US35,New Mexico,True,True,352010,Cooks,14866.941734959024,2031.730050201872,34.840515,-106.248482
2015,2015,04000US36,New York,True,True,352010,Cooks,20256.107693228147,1152.1994216576688,42.165726,-74.948051
2015,2015,04000US37,North Carolina,True,True,352010,Cooks,14830.719048782945,1473.9752098453628,35.630066,-79.806419
2015,2015,04000US38,North Dakota,True,True,352010,Cooks,17366.593888790194,3703.606935249334,47.528912,-99.784012
2015,2015,04000US39,Ohio,True,True,352010,Cooks,14103.128864009352,1281.5338317954972,40.388783,-82.764915
2015,2015,04000US40,Oklahoma,True,True,352010,Cooks,15038.56995525656,3047.954238195125,35.565342,-96.928917
2015,2015,04000US41,Oregon,True,True,352010,Cooks,16480.65736638703,2237.417808052249,44.572021,-122.070938
2015,2015,04000US42,Pennsylvania,True,True,352010,Cooks,15470.490290964775,1046.355033318757,40.590752,-77.209755
2015,2015,04000US44,Rhode Island,True,True,352010,Cooks,17886.801464201515,3614.1080939411,41.680893,-71.51178
2015,2015,04000US45,South Carolina,True,True,352010,Cooks,14830.61268953705,1304.8787267906291,33.856892,-80.945007
2015,2015,04000US46,South Dakota,True,True,352010,Cooks,13079.978320526894,2781.7451217990438,44.299782,-99.438828
2015,2015,04000US47,Tennessee,True,True,352010,Cooks,14019.389945400226,1442.4776208028,35.747845,-86.692345
2015,2015,04000US48,Texas,True,True,352010,Cooks,15644.751113293403,728.5055073752164,31.054487,-97.563461
2015,2015,04000US49,Utah,True,True,352010,Cooks,14194.775069222,2280.02327694459,40.150032,-111.862434
2015,2015,04000US50,Vermont,True,True,352010,Cooks,19681.362778315583,4541.459595059577,44.045876,-72.710686
2015,2015,04000US51,Virginia,True,True,352010,Cooks,17012.090687766282,1440.9510735921633,37.769337,-78.169968
2015,2015,04000US53,Washington,True,True,352010,Cooks,18565.6351238028,1831.8353158182476,47.400902,-121.490494
2015,2015,04000US54,West Virginia,True,True,352010,Cooks,13967.939870731869,2046.8825528053387,38.491226,-80.954454
2015,2015,04000US55,Wisconsin,True,True,352010,Cooks,14532.041196542312,1414.5846960916465,44.268543,-89.616508
2015,2015,04000US56,Wyoming,True,True,352010,Cooks,14928.947244094488,3504.3607488034704,42.755966,-107.30249
2015,2015,04000US72,Puerto Rico,True,True,352010,Cooks,12445.542729013405,2031.2122747823992,,
2014,2014,04000US01,Alabama,True,True,352010,Cooks,13821.56497032807,1407.74203804334,32.806671,-86.79113
2014,2014,04000US02,Alaska,True,True,352010,Cooks,20029.51083654041,6071.917896369597,61.370716,-152.404419
2014,2014,04000US04,Arizona,True,True,352010,Cooks,16866.5723982421,2146.92801221281,33.729759,-111.431221
2014,2014,04000US05,Arkansas,True,True,352010,Cooks,13787.704332680163,1586.208408643579,34.969704,-92.373123
2014,2014,04000US06,California,True,True,352010,Cooks,19075.84101860905,749.3529931891329,36.116203,-119.681564
2014,2014,04000US08,Colorado,True,True,352010,Cooks,16810.649778731393,1683.496888385184,39.059811,-105.311104
2014,2014,04000US09,Connecticut,True,True,352010,Cooks,21829.325243172465,3855.2542599300823,41.597782,-72.755371
2014,2014,04000US10,Delaware,True,True,352010,Cooks,16307.846128226478,3543.1904732209355,39.318523,-75.507141
2014,2014,04000US11,District of Columbia,True,True,352010,Cooks,20353.18702290076,5571.163691508104,,
2014,2014,04000US12,Florida,True,True,352010,Cooks,17731.35897375004,1111.2453410320834,27.766279,-81.686783
2014,2014,04000US13,Georgia,True,True,352010,Cooks,14897.86384480202,1132.6763020387991,33.040619,-83.643074
2014,2014,04000US15,Hawaii,True,True,352010,Cooks,24958.71450271826,4122.352323470401,21.094318,-157.498337
2014,2014,04000US16,Idaho,True,True,352010,Cooks,12459.859660163624,2120.0180755569195,44.240459,-114.478828
2014,2014,04000US17,Illinois,True,True,352010,Cooks,16731.05098623828,1274.250664035371,40.349457,-88.986137
2014,2014,04000US18,Indiana,True,True,352010,Cooks,13251.167370133213,1267.232047401936,39.849426,-86.258278
2014,2014,04000US19,Iowa,True,True,352010,Cooks,13690.471389539422,2195.9188475883025,42.011539,-93.210526
2014,2014,04000US20,Kansas,True,True,352010,Cooks,14146.887483488772,1706.5489389741906,38.5266,-96.726486
2014,2014,04000US21,Kentucky,True,True,352010,Cooks,12984.85287276842,1656.2589528403132,37.66814,-84.670067
2014,2014,04000US22,Louisiana,True,True,352010,Cooks,16246.032627733572,2474.809345455823,31.169546,-91.867805
2014,2014,04000US23,Maine,True,True,352010,Cooks,14910.57681479992,2566.765468693684,44.693947,-69.381927
2014,2014,04000US24,Maryland,True,True,352010,Cooks,18551.741449704143,1997.8522475555685,39.063946,-76.802101
2014,2014,04000US25,Massachusetts,True,True,352010,Cooks,20107.668730338493,2528.2219797677194,42.230171,-71.530106
2014,2014,04000US26,Michigan,True,True,352010,Cooks,13518.986245467757,1196.1082847945668,43.326618,-84.536095
2014,2014,04000US27,Minnesota,True,True,352010,Cooks,15322.54466713667,2086.151165599681,45.694454,-93.900192
2014,2014,04000US28,Mississippi,True,True,352010,Cooks,13401.150902613776,1693.5135682420382,32.741646,-89.678696
2014,2014,04000US29,Missouri,True,True,352010,Cooks,13372.101902173914,1163.8151087998694,38.456085,-92.288368
2014,2014,04000US30,Montana,True,True,352010,Cooks,14662.600687855787,3058.374303509697,46.921925,-110.454353
2014,2014,04000US31,Nebraska,True,True,352010,Cooks,12958.99791299811,1892.497022975651,41.12537,-98.268082
2014,2014,04000US32,Nevada,True,True,352010,Cooks,23223.43423576276,1903.800644836172,38.313515,-117.055374
2014,2014,04000US33,New Hampshire,True,True,352010,Cooks,17678.769375345495,3040.208661480964,43.452492,-71.563896
2014,2014,04000US34,New Jersey,True,True,352010,Cooks,21229.54403661369,1778.585620348879,40.298904,-74.521011
2014,2014,04000US35,New Mexico,True,True,352010,Cooks,14243.36282165505,1976.7014867566784,34.840515,-106.248482
2014,2014,04000US36,New York,True,True,352010,Cooks,20532.167410146973,1284.8731862341426,42.165726,-74.948051
2014,2014,04000US37,North Carolina,True,True,352010,Cooks,14557.004228267731,1025.4622956580035,35.630066,-79.806419
2014,2014,04000US38,North Dakota,True,True,352010,Cooks,16468.05095862765,3330.991833791196,47.528912,-99.784012
2014,2014,04000US39,Ohio,True,True,352010,Cooks,13872.091894374282,1279.4303036662689,40.388783,-82.764915
2014,2014,04000US40,Oklahoma,True,True,352010,Cooks,14559.491108476586,2941.5225544021077,35.565342,-96.928917
2014,2014,04000US41,Oregon,True,True,352010,Cooks,16710.921869355316,2381.491884787069,44.572021,-122.070938
2014,2014,04000US42,Pennsylvania,True,True,352010,Cooks,15523.284660530056,1053.3614593824443,40.590752,-77.209755
2014,2014,04000US44,Rhode Island,True,True,352010,Cooks,18054.255959547318,3514.079338971202,41.680893,-71.51178
2014,2014,04000US45,South Carolina,True,True,352010,Cooks,14544.524811714384,1232.000787335537,33.856892,-80.945007
2014,2014,04000US46,South Dakota,True,True,352010,Cooks,13794.774801858432,2954.6878586007665,44.299782,-99.438828
2014,2014,04000US47,Tennessee,True,True,352010,Cooks,13985.936071782073,1250.163733100919,35.747845,-86.692345
2014,2014,04000US48,Texas,True,True,352010,Cooks,15473.040021997123,713.7685581977543,31.054487,-97.563461
2014,2014,04000US49,Utah,True,True,352010,Cooks,14241.257352099785,2031.5932912489093,40.150032,-111.862434
2014,2014,04000US50,Vermont,True,True,352010,Cooks,19521.337376974137,4754.017708939096,44.045876,-72.710686
2014,2014,04000US51,Virginia,True,True,352010,Cooks,16946.38795958927,1307.9425954237854,37.769337,-78.169968
2014,2014,04000US53,Washington,True,True,352010,Cooks,18673.660289461783,1715.2079732908442,47.400902,-121.490494
2014,2014,04000US54,West Virginia,True,True,352010,Cooks,14613.187105946346,2849.6578375960557,38.491226,-80.954454
2014,2014,04000US55,Wisconsin,True,True,352010,Cooks,14205.4616403681,1368.8886012899834,44.268543,-89.616508
2014,2014,04000US56,Wyoming,True,True,352010,Cooks,14853.223855522889,3744.186978866519,42.755966,-107.30249
2014,2014,04000US72,Puerto Rico,True,True,352010,Cooks,12672.566740622258,1744.5490953258277,,
